CustomerID,Recency,Frequency,Monetary,Cluster,Segment,PC1,PC2
12735,315,2,779.5699999999999,3,Inactive Customers,-0.927474642053831,1.1497374931560413
12736,333,1,234.0,3,Inactive Customers,-1.8850640368344367,0.592385138293479
12738,372,1,155.35,3,Inactive Customers,-2.1206315462298613,0.5141729436986076
12739,78,2,1013.04,2,At-Risk Valuable Customers,-0.2735730045795158,0.36599728478268545
12740,64,1,427.6,3,Inactive Customers,-0.9744641264231622,-0.22673588915078025
12743,134,2,546.43,3,Inactive Customers,-0.7708553576690488,0.4814693598093528
12744,52,7,21279.29,1,High-Value Loyal Customers,2.210585341335236,1.597049136755346
12747,2,11,4196.01,1,High-Value Loyal Customers,2.9043143318770808,-0.6583798479962341
12748,1,209,33719.73,1,High-Value Loyal Customers,6.637112315603601,0.942316135864839
12749,4,5,4090.88,1,High-Value Loyal Customers,2.070081711205446,-0.6100721341294524
12750,129,1,275.88,3,Inactive Customers,-1.4466715204327325,0.0537838751615565
12752,81,1,4366.78,2,At-Risk Valuable Customers,0.038382832737538876,0.7650460944374088
12753,23,6,21429.39,1,High-Value Loyal Customers,2.395861271850208,1.0460088954942923
12754,236,3,3010.74,2,At-Risk Valuable Customers,0.08342170061009846,1.5690583634274946
12755,281,2,3811.95,2,At-Risk Valuable Customers,-0.13130077116426678,1.6545481274075275
12756,87,1,112.07999999999998,3,Inactive Customers,-1.7225100933684974,-0.519355839291104
12757,16,13,7857.1,1,High-Value Loyal Customers,2.6785460290560756,0.7287549081831864
12758,117,2,2791.59,2,At-Risk Valuable Customers,0.053823369367776756,0.9888925925191003
12759,52,3,1531.44,2,At-Risk Valuable Customers,0.3351241306159491,0.3736723829516712
12762,8,2,1898.52,0,Recent Low-Value Customers,0.8543194114908874,-0.7828983132717394
12763,138,2,494.08,3,Inactive Customers,-0.8297108428166097,0.4634178495705357
12764,317,1,1693.88,3,Inactive Customers,-0.9287293499337711,1.2799863230204869
12766,4,7,6989.63,1,High-Value Loyal Customers,2.58445436085789,-0.3047120100452704
12769,239,1,1143.6,3,Inactive Customers,-1.0074781683994531,0.9587679619724623
12770,211,1,1351.45,3,Inactive Customers,-0.8808933287806742,0.9408161167664225
12772,60,1,892.47,3,Inactive Customers,-0.6016067910693571,0.00021508232349099138
12775,17,5,1386.04,2,At-Risk Valuable Customers,1.0672463491889372,-0.19147892254870555
12778,20,6,822.23,2,At-Risk Valuable Customers,0.900221618140946,-0.22428901417123068
12779,38,8,3981.36,1,High-Value Loyal Customers,1.6390598226508777,0.8381951571172256
12781,64,2,826.74,2,At-Risk Valuable Customers,-0.2953665698465933,0.16848216846401828
12782,5,5,2330.92,1,High-Value Loyal Customers,1.733576553584043,-0.699028814983635
12783,2,6,2225.91,1,High-Value Loyal Customers,2.1160155458115035,-1.096023562219967
12784,9,2,574.42,0,Recent Low-Value Customers,0.24734336680451707,-1.1505296949668902
12785,364,1,311.95,3,Inactive Customers,-1.7830453068983023,0.7528618072674401
12787,10,3,463.66,0,Recent Low-Value Customers,0.36969884744283255,-1.0573344549815427
12789,65,1,91.85,3,Inactive Customers,-1.7061170804449834,-0.7734521969673305
12790,192,1,324.92,3,Inactive Customers,-1.5202865427905952,0.3636363681040904
12791,374,1,192.60000000000002,3,Inactive Customers,-2.0212683170154064,0.5952993918383848
12792,257,1,400.53999999999996,3,Inactive Customers,-1.5321897389277657,0.6235727990587173
12793,335,2,545.48,3,Inactive Customers,-1.1201090842649337,1.0589534577226976
12794,53,2,860.41,2,At-Risk Valuable Customers,-0.20560017902715835,0.06543809478783423
12795,19,1,430.48,0,Recent Low-Value Customers,-0.5209003018605838,-0.9715820458766204
12797,366,1,254.03,3,Inactive Customers,-1.8822526945055973,0.6818769489388842
12798,10,3,6977.04,1,High-Value Loyal Customers,1.6553160484750649,-0.07180996485248015
12802,187,1,427.58,3,Inactive Customers,-1.3803169727248497,0.446603386633405
12808,37,3,483.65000000000003,0,Recent Low-Value Customers,-0.08402204251031875,-0.25603233801580116
12809,178,1,489.31,3,Inactive Customers,-1.2977181414406647,0.46444982846912325
12811,261,3,514.85,3,Inactive Customers,-0.792194689180538,0.9907882212039103
12812,45,1,229.64000000000001,3,Inactive Customers,-1.1364011734443906,-0.67135738325846
12814,102,1,125.92,3,Inactive Customers,-1.7278621111166057,-0.3775661041030304
12815,148,2,1063.46,2,At-Risk Valuable Customers,-0.4929996566062336,0.7859293196318067
12816,96,2,572.2,3,Inactive Customers,-0.6227121939166964,0.2886210125796054
12817,281,1,166.04,3,Inactive Customers,-1.9823800411675088,0.36091592315714016
12818,262,1,1542.08,3,Inactive Customers,-0.9006923644356088,1.1254561429199468
12820,3,4,942.34,0,Recent Low-Value Customers,1.2941265350736264,-1.355370737150931
12821,214,1,92.72,3,Inactive Customers,-2.1529669298415572,-0.02130108620912754
12822,71,2,948.88,2,At-Risk Valuable Customers,-0.2691359033492185,0.28339593737803703
12823,75,5,1759.5,2,At-Risk Valuable Customers,0.629998913670182,0.8084602519740266
12824,60,1,397.12,3,Inactive Customers,-0.9852011860459567,-0.29383953223996295
12826,3,7,1474.72,1,High-Value Loyal Customers,1.9316189160677728,-1.0120003886479336
12827,6,3,430.15000000000003,0,Recent Low-Value Customers,0.5068918452463914,-1.3711267403896392
12828,3,6,1018.71,1,High-Value Loyal Customers,1.6354295608326785,-1.1977668290750523
12829,337,2,293.0,3,Inactive Customers,-1.416549325117846,0.8372103271422876
12830,38,6,6814.64,2,At-Risk Valuable Customers,1.666717745534238,0.9370989499954123
12831,262,1,215.05,3,Inactive Customers,-1.8336395074987906,0.4102803839564851
12832,32,2,383.03,0,Recent Low-Value Customers,-0.40076849836846923,-0.5406676091906742
12833,145,1,417.38,3,Inactive Customers,-1.295134181185734,0.2775403754167253
12834,283,1,312.38,3,Inactive Customers,-1.6865113797155344,0.5942728255910782
12836,59,4,2612.86,2,At-Risk Valuable Customers,0.7429555466747179,0.7323034595060386
12837,173,1,134.1,3,Inactive Customers,-1.8985782633005992,-0.02241624638299042
12838,34,2,683.13,0,Recent Low-Value Customers,-0.14924335579357062,-0.29331286054380945
12839,3,14,5591.42,1,High-Value Loyal Customers,3.1324445005336328,-0.2858296024195423
12840,144,4,2726.77,2,At-Risk Valuable Customers,0.4260202733916858,1.3072664678516188
12841,5,25,4022.35,1,High-Value Loyal Customers,3.3188002465351776,0.06280225019747503
12842,70,2,1118.99,2,At-Risk Valuable Customers,-0.18561698054371684,0.33445526612849125
12843,66,8,1702.26,2,At-Risk Valuable Customers,1.0292470186768046,0.8723204965731631
12844,29,2,325.96000000000004,0,Recent Low-Value Customers,-0.44069317975535555,-0.6596193837209199
12845,267,4,354.09,3,Inactive Customers,-0.7762106945522282,0.9550373665863474
12847,22,1,871.54,0,Recent Low-Value Customers,-0.24014471303957136,-0.6268109150924672
12849,31,2,1050.8899999999999,2,At-Risk Valuable Customers,0.08914189712134044,-0.1936369586219917
12851,97,1,135.18,3,Inactive Customers,-1.67543032621119,-0.38349884081238444
12852,295,1,311.55,3,Inactive Customers,-1.7035839265392925,0.6195468508461047
12853,135,6,1957.1000000000001,2,At-Risk Valuable Customers,0.5975551750927213,1.2753330504762548
12854,79,3,1324.5,2,At-Risk Valuable Customers,0.1089512626638914,0.5819452061352532
12855,373,1,38.1,3,Inactive Customers,-2.779347433119878,0.011698297626614266
12856,8,6,2179.93,1,High-Value Loyal Customers,1.6863150208311564,-0.4070788160389983
12857,211,2,1106.4,2,At-Risk Valuable Customers,-0.6089833399518686,1.0238935778107132
12863,52,1,521.2,3,Inactive Customers,-0.8027423441275813,-0.2842812608385878
12864,138,1,147.12,3,Inactive Customers,-1.7691008369471217,-0.13133438633530856
12865,26,2,1568.23,2,At-Risk Valuable Customers,0.3438756091065996,-0.1558495009900505
12866,283,1,559.12,3,Inactive Customers,-1.4109327910244407,0.8055250147281056
12867,26,7,4036.82,1,High-Value Loyal Customers,1.6795944474813012,0.5648271170032584
12868,186,6,1607.0600000000002,2,At-Risk Valuable Customers,0.38241038637120256,1.4055942390910914
12871,84,2,380.64,3,Inactive Customers,-0.7652699492769602,0.05692861819118481
12872,327,2,599.97,3,Inactive Customers,-1.0657977364255578,1.078250396595738
12873,282,1,374.0,3,Inactive Customers,-1.5999800550571674,0.6573361241654659
12875,143,2,343.2300000000001,3,Inactive Customers,-1.0156649407439853,0.35362705783005843
12876,58,2,2218.02,2,At-Risk Valuable Customers,0.20959039908640628,0.46579694448049636
12877,4,12,1535.77,1,High-Value Loyal Customers,2.3047626241765298,-0.6692274623879269
12878,236,2,854.99,3,Inactive Customers,-0.7737776652495776,1.0008951869094465
12879,45,3,573.22,2,At-Risk Valuable Customers,-0.07655354419557209,-0.07321118671213842
12881,276,1,298.0,3,Inactive Customers,-1.6992652328836433,0.5613627231894273
12882,9,2,1463.04,0,Recent Low-Value Customers,0.6904897176706528,-0.8108239247428704
12883,25,4,703.47,2,At-Risk Valuable Customers,0.44032129560789834,-0.27483735661660813
12884,88,1,309.05,3,Inactive Customers,-1.2481942842790745,-0.14528231709723874
12885,63,3,1175.22,2,At-Risk Valuable Customers,0.1375193249062354,0.3970050376383171
12886,68,2,1378.4,2,At-Risk Valuable Customers,-0.07583932761732211,0.3921225956116128
12888,214,2,354.12,3,Inactive Customers,-1.1540477477593516,0.6190848519813358
12890,24,1,380.46999999999997,0,Recent Low-Value Customers,-0.6646249815150117,-0.8749182838939327
12891,186,3,331.0,3,Inactive Customers,-0.8724490093083879,0.6166710339639753
12893,31,1,188.14,0,Recent Low-Value Customers,-1.0918619712836615,-0.9736048170796255
12895,42,2,372.8,0,Recent Low-Value Customers,-0.5147247368614721,-0.3826707812442252
12897,205,2,216.5,3,Inactive Customers,-1.3703514836333048,0.4136338917670616
12901,9,28,17654.54,1,High-Value Loyal Customers,3.924188131575069,0.9666188449405834
12902,265,1,138.68,3,Inactive Customers,-2.0449445735814247,0.2588123588699825
12904,18,2,509.58,0,Recent Low-Value Customers,-0.05465281782980021,-0.7870755439295763
12906,12,5,2919.81,1,High-Value Loyal Customers,1.5449768963986097,-0.12690743625505463
12908,176,2,750.0,3,Inactive Customers,-0.7243275964790383,0.7682202088287978
12909,40,5,2178.67,2,At-Risk Valuable Customers,0.9671766389936085,0.4948639294785623
12910,23,8,3075.04,1,High-Value Loyal Customers,1.702041532677648,0.4364408210440021
12912,3,5,1662.3,1,High-Value Loyal Customers,1.72817255180413,-1.0790115946953238
12913,5,5,2483.63,1,High-Value Loyal Customers,1.7636771293428999,-0.6759544079567843
12915,149,2,363.65,3,Inactive Customers,-1.003917325896146,0.4004718838045827
12916,139,4,3006.15,2,At-Risk Valuable Customers,0.4857003984494412,1.32048846818485
12917,128,1,594.0,3,Inactive Customers,-1.0807126861746805,0.32716163333965154
12919,8,6,1335.19,1,High-Value Loyal Customers,1.4538267412305528,-0.5852989682199145
12920,17,1,164.23,0,Recent Low-Value Customers,-0.9361375965136652,-1.3875558300479323
12921,9,37,16587.09,1,High-Value Loyal Customers,4.139089953098466,1.047788751966457
12922,161,1,405.38,3,Inactive Customers,-1.3486802026570408,0.3328850373650987
12923,64,1,176.97,3,Inactive Customers,-1.391536835320784,-0.546454206899681
12924,88,4,933.7,2,At-Risk Valuable Customers,0.10429812648672081,0.6082066758084126
12925,5,2,694.05,0,Recent Low-Value Customers,0.5321710457379131,-1.4056900158534475
12928,35,5,2062.7000000000003,2,At-Risk Valuable Customers,0.9909281131650616,0.3925203380384276
12929,312,1,117.85,3,Inactive Customers,-2.1837513582762873,0.3032251422713155
12930,78,2,415.8,3,Inactive Customers,-0.6954774498558961,0.04257506938268703
12931,22,15,42055.96,1,High-Value Loyal Customers,3.479849362725193,1.5819250883363396
12933,24,3,607.53,0,Recent Low-Value Customers,0.18398809015479267,-0.43869962650043925
12935,2,7,2160.7,1,High-Value Loyal Customers,2.222700600830844,-1.0555267469172194
12936,17,4,1063.9,2,At-Risk Valuable Customers,0.776908847708278,-0.35767443223314777
12937,15,4,1504.27,2,At-Risk Valuable Customers,0.9861482324763092,-0.30645367990321815
12938,26,1,114.14,0,Recent Low-Value Customers,-1.262470265326546,-1.2618747296234971
12939,64,8,11581.8,1,High-Value Loyal Customers,1.9504991132092087,1.5504399823316017
12940,55,2,913.54,2,At-Risk Valuable Customers,-0.19109573901696902,0.11026734174001733
12942,131,3,683.9,2,At-Risk Valuable Customers,-0.3957261678328219,0.6592577609975213
12944,36,2,604.51,0,Recent Low-Value Customers,-0.22840731632213734,-0.30248843221969046
12945,288,1,462.95,3,Inactive Customers,-1.5069917843385026,0.7480657100771727
12947,144,6,1603.99,2,At-Risk Valuable Customers,0.4787049060237114,1.243622173507677
12948,16,7,2064.95,1,High-Value Loyal Customers,1.5383788366093492,0.027752100373478226
12949,31,8,4167.22,1,High-Value Loyal Customers,1.7362983354918993,0.7293641590920006
12950,2,3,1843.0,0,Recent Low-Value Customers,1.5202708223812167,-1.3796846638348306
12951,9,6,1064.07,1,High-Value Loyal Customers,1.3059507697732962,-0.6009948241426513
12952,6,4,1387.79,0,Recent Low-Value Customers,1.2638186391585566,-0.8598760632284006
12953,10,1,329.85,0,Recent Low-Value Customers,-0.4184712678647308,-1.4472189363053916
12955,1,11,4757.16,1,High-Value Loyal Customers,3.118798741795694,-0.869801243611253
12956,306,1,108.07,3,Inactive Customers,-2.2171046651727027,0.2597160101404736
12957,10,8,4017.54,1,High-Value Loyal Customers,2.1269860177031594,0.03903642510599591
12962,7,2,266.39,0,Recent Low-Value Customers,-0.03106880224516429,-1.5707938274562703
12963,8,8,1856.63,1,High-Value Loyal Customers,1.8375070041510262,-0.3688803964708611
12965,89,1,771.91,3,Inactive Customers,-0.8190101909972105,0.1940772428588078
12966,10,1,160.18,0,Recent Low-Value Customers,-0.7597296172619017,-1.7088197149212188
12967,358,2,1660.9,2,At-Risk Valuable Customers,-0.6176232531016835,1.5055210745992929
12968,112,1,135.95,3,Inactive Customers,-1.7271761725929247,-0.2911514757826358
12970,7,4,452.24,0,Recent Low-Value Customers,0.6814260289568502,-1.1825497517324435
12971,4,86,11189.91,1,High-Value Loyal Customers,4.966459091838672,0.7834256485913498
12974,198,1,144.8,3,Inactive Customers,-1.9137081906315148,0.09042621558687225
12976,212,1,738.6,3,Inactive Customers,-1.1691032774405334,0.7242430781652796
12977,156,1,39.239999999999995,3,Inactive Customers,-2.4340271170986436,-0.5281768049155143
12980,158,9,7374.900000000001,2,At-Risk Valuable Customers,1.4898344356414857,1.993889432412182
12981,30,2,372.21999999999997,0,Recent Low-Value Customers,-0.39042751829848316,-0.5906928206663352
12982,243,1,390.54,3,Inactive Customers,-1.5228383415346918,0.5790263460738386
12984,19,1,97.5,0,Recent Low-Value Customers,-1.2218659142927555,-1.5089261147297426
12985,1,2,1239.38,0,Recent Low-Value Customers,1.2268163910937437,-1.8915341743919691
12987,74,2,558.7,3,Inactive Customers,-0.5357325360511994,0.11686848393171621
12988,292,1,535.32,3,Inactive Customers,-1.4434585767179973,0.8095103901163503
12989,3,15,6924.110000000001,1,High-Value Loyal Customers,3.2922518626904607,-0.18327910621665094
12990,31,3,409.5,0,Recent Low-Value Customers,-0.09715184490515155,-0.42539152766382393
12991,23,2,503.76,0,Recent Low-Value Customers,-0.14936155458810965,-0.6431310662205167
12993,23,4,414.76,0,Recent Low-Value Customers,0.22066720351764035,-0.5174135822408809
12994,4,3,974.4200000000001,0,Recent Low-Value Customers,1.0228798239676766,-1.287470480323078
12995,85,1,211.32,3,Inactive Customers,-1.4147690777267405,-0.304758487129329
12997,22,4,1226.89,2,At-Risk Valuable Customers,0.7508245078924994,-0.15045726001882787
12999,196,3,455.88,3,Inactive Customers,-0.740843374008781,0.7658457116428202
13000,107,3,534.85,2,At-Risk Valuable Customers,-0.43550577688595743,0.4427547429282887
13001,4,13,9818.82,1,High-Value Loyal Customers,3.251927000796059,0.03393405776924756
13002,318,1,120.94999999999999,3,Inactive Customers,-2.1787882332727495,0.3246303384216002
13003,106,3,149.05,3,Inactive Customers,-1.035979376145742,-0.02617718918453278
13004,12,18,5655.91,1,High-Value Loyal Customers,2.901329278316134,0.5564533948774868
13005,174,2,513.7,3,Inactive Customers,-0.8992746158688598,0.6235763826427531
13006,56,1,81.57,3,Inactive Customers,-1.7057785319042056,-0.9090847082211339
13008,323,1,229.46999999999997,3,Inactive Customers,-1.8826853251005673,0.5660320885890375
13011,372,1,50.550000000000004,3,Inactive Customers,-2.647148899656454,0.11055688608579689
13012,9,8,1661.8400000000001,1,High-Value Loyal Customers,1.7446804822179944,-0.3423766142503875
13013,1,13,4810.9400000000005,1,High-Value Loyal Customers,3.263571954958323,-0.8064820348451629
13014,11,10,3466.2799999999997,1,High-Value Loyal Customers,2.2052409380344766,0.11763507499913207
13015,53,5,3346.28,2,At-Risk Valuable Customers,1.0654998909279634,0.8255255392798415
13016,73,3,789.89,2,At-Risk Valuable Customers,-0.10630124302274703,0.3446722429446032
13017,7,1,204.0,0,Recent Low-Value Customers,-0.5239226012980948,-1.8232417167613786
13018,16,28,7277.7,1,High-Value Loyal Customers,3.300941498499629,0.9807107698191396
13021,4,9,2616.38,1,High-Value Loyal Customers,2.320121658323842,-0.5763353047914624
13023,64,2,689.9,2,At-Risk Valuable Customers,-0.38111685725498673,0.10274797619533635
13026,1,5,975.36,1,High-Value Loyal Customers,1.7402392962819155,-1.7122645665700398
13027,114,6,6912.0,2,At-Risk Valuable Customers,1.260236791185615,1.627861232688391
13028,23,2,661.3199999999999,0,Recent Low-Value Customers,-0.020446774067989667,-0.5443079692362955
13029,31,3,1247.5,2,At-Risk Valuable Customers,0.43068343677272297,-0.020765176655102982
13030,11,2,799.48,0,Recent Low-Value Customers,0.3343241630613593,-0.9148518124085897
13032,52,2,1010.18,2,At-Risk Valuable Customers,-0.12238842128485737,0.11189989817441354
13033,357,1,190.55,3,Inactive Customers,-2.008592244411331,0.5620131991747065
13034,55,2,642.77,2,At-Risk Valuable Customers,-0.3576951728509642,-0.017443941177798978
13035,74,2,921.88,2,At-Risk Valuable Customers,-0.29841863009900305,0.29878784995784874
